Date,Daily Change,Change Rounded,Close/Last,Open,High,Low
03/13/2023,0.5381839421,0.538,3855.76,3835.12,3905.05,3808.86
03/10/2023,-1.30802475,-1.308,3861.59,3912.77,3934.05,3846.32
03/09/2023,-2.009173073,-2.009,3918.32,3998.66,4017.81,3908.7
03/08/2023,0.1118481273,0.112,3992.01,3987.55,4000.41,3969.76
03/07/2023,-1.528804968,-1.529,3986.37,4048.26,4050,3980.31
03/06/2023,-0.1659618017,-0.166,4048.42,4055.15,4078.49,4044.61
03/03/2023,1.191089589,1.191,4045.64,3998.02,4048.29,3995.17
03/02/2023,1.083357876,1.083,3981.35,3938.68,3990.84,3928.16
03/01/2023,-0.30151337,-0.302,3951.39,3963.34,3971.73,3939.05
02/28/2023,-0.1770093961,-0.177,3970.15,3977.19,3997.5,3968.98
02/27/2023,-0.2534841547,-0.253,3982.24,3992.36,4018.05,3973.55
02/24/2023,-0.0805388046,-0.081,3970.04,3973.24,3978.25,3943.08
02/23/2023,-0.156273329,-0.156,4012.32,4018.6,4028.3,3969.19
02/22/2023,-0.2693767601,-0.269,3991.05,4001.83,4017.37,3976.9
02/21/2023,-1.357483929,-1.357,3997.34,4052.35,4052.35,3995.19
02/17/2023,0.04169333814,0.042,4079.09,4077.39,4081.51,4047.95
02/16/2023,-0.5915304697,-0.592,4090.41,4114.75,4136.54,4089.49
02/15/2023,0.6821216167,0.682,4147.6,4119.5,4148.11,4103.98
02/14/2023,0.228511886,0.229,4136.13,4126.7,4159.77,4095.01
02/13/2023,0.9927696491,0.993,4137.29,4096.62,4138.9,4092.67
02/10/2023,0.5293788032,0.529,4090.46,4068.92,4094.36,4060.79
02/09/2023,-1.514146106,-1.514,4081.5,4144.25,4156.23,4069.67
02/08/2023,-0.8573554161,-0.857,4117.86,4153.47,4156.85,4111.67
02/07/2023,1.428623625,1.429,4164,4105.35,4176.54,4088.39
02/06/2023,-0.2060894705,-0.206,4111.08,4119.57,4124.63,4093.38
02/03/2023,-0.005076522534,-0.005,4136.48,4136.69,4182.36,4123.36
02/02/2023,0.5068916098,0.507,4179.76,4158.68,4195.44,4141.88
02/01/2023,1.207350242,1.207,4119.21,4070.07,4148.95,4037.2
01/31/2023,1.38652275,1.387,4076.6,4020.85,4077.16,4020.44
01/30/2023,-0.7779179951,-0.778,4017.77,4049.27,4063.85,4015.55
01/27/2023,0.4154208973,0.415,4070.56,4053.72,4094.21,4048.7
01/26/2023,0.6033081604,0.603,4060.43,4036.08,4061.57,4013.29
01/25/2023,0.8413868949,0.841,4016.22,3982.71,4019.55,3949.06
01/24/2023,0.3800846632,0.38,4016.95,4001.74,4023.92,3989.79
01/23/2023,1.047474448,1.047,4019.81,3978.14,4039.31,3971.64
01/20/2023,1.626230481,1.626,3972.61,3909.04,3972.96,3897.86
01/19/2023,-0.3320687963,-0.332,3898.85,3911.84,3922.94,3885.54
01/18/2023,-1.833718533,-1.834,3928.86,4002.25,4014.16,3926.59
01/17/2023,-0.2077874017,-0.208,3990.97,3999.28,4015.39,3984.57
01/13/2023,0.9718224511,0.972,3999.09,3960.6,4003.95,3947.67
01/12/2023,0.140789477,0.141,3983.17,3977.57,3997.76,3937.56
01/11/2023,0.9475250168,0.948,3969.61,3932.35,3970.07,3928.54
01/10/2023,0.788978982,0.789,3919.25,3888.57,3919.83,3877.29
01/09/2023,-0.4789276929,-0.479,3892.09,3910.82,3950.57,3890.42
01/06/2023,1.875570505,1.876,3895.08,3823.37,3906.19,3809.56
01/05/2023,-0.824014126,-0.824,3808.1,3839.74,3839.74,3802.42
01/04/2023,0.3283546334,0.328,3852.97,3840.36,3873.16,3815.77
01/03/2023,-0.7564963966,-0.756,3824.14,3853.29,3878.46,3794.33
12/30/2022,0.2726517735,0.273,3839.5,3829.06,3839.85,3800.34
12/29/2022,1.151769173,1.152,3849.28,3805.45,3858.19,3805.45
12/28/2022,-1.210060686,-1.21,3783.22,3829.56,3848.32,3780.78
12/27/2022,-0.3666082106,-0.367,3829.25,3843.34,3846.65,3813.22
12/23/2022,0.778745567,0.779,3844.82,3815.11,3845.8,3797.01
12/22/2022,-0.8011398141,-0.801,3822.39,3853.26,3853.26,3764.49
12/21/2022,1.014457649,1.014,3878.44,3839.49,3889.82,3839.49
12/20/2022,0.2926148218,0.293,3821.62,3810.47,3838.24,3795.62
12/19/2022,-0.9375186505,-0.938,3817.66,3853.79,3854.86,3800.04
12/16/2022,-0.9907707965,-0.991,3852.36,3890.91,3890.91,3827.91
12/15/2022,-1.581964293,-1.582,3895.75,3958.37,3958.37,3879.45
12/14/2022,-0.5035437326,-0.504,3995.32,4015.54,4053.76,3965.65
12/13/2022,-1.222053482,-1.222,4019.65,4069.38,4100.96,3993.03
12/12/2022,1.30150357,1.302,3990.56,3939.29,3990.71,3935.3
12/09/2022,-0.5004842989,-0.5,3934.38,3954.17,3977.02,3933.04
12/08/2022,0.3981974725,0.398,3963.51,3947.79,3974.19,3935.83
12/07/2022,0.01627140707,0.016,3933.92,3933.28,3957.57,3922.68
12/06/2022,-1.385417214,-1.385,3941.26,3996.63,4001.51,3918.39
12/05/2022,-1.312431824,-1.312,3998.84,4052.02,4052.45,3984.49
12/02/2022,0.7804127054,0.78,4071.7,4040.17,4080.48,4026.63
12/01/2022,-0.2586160494,-0.259,4076.57,4087.14,4100.51,4050.87
11/30/2022,3.106505137,3.107,4080.11,3957.18,4080.11,3938.58
11/29/2022,-0.1654814729,-0.165,3957.63,3964.19,3976.77,3937.65
11/28/2022,-1.034114287,-1.034,3963.94,4005.36,4012.27,3955.77
11/25/2022,0.06909682005,0.069,4026.12,4023.34,4034.02,4020.76
11/23/2022,0.6739494538,0.674,4027.26,4000.3,4033.78,3998.66
11/22/2022,0.9600278401,0.96,4003.58,3965.51,4005.88,3956.88
11/21/2022,-0.1589897453,-0.159,3949.94,3956.23,3962,3933.34
11/18/2022,-0.02647243463,-0.026,3965.34,3966.39,3979.89,3935.98
11/17/2022,0.6965600649,0.697,3946.56,3919.26,3954.33,3906.54
11/16/2022,-0.4533773216,-0.453,3958.79,3976.82,3983.09,3954.34
11/15/2022,-0.3664128235,-0.366,3991.73,4006.41,4028.84,3953.17
11/14/2022,-0.5208686843,-0.521,3957.25,3977.97,4008.97,3956.4
11/11/2022,0.7369339913,0.737,3992.93,3963.72,4001.48,3944.82
11/10/2022,2.499553096,2.5,3956.37,3859.89,3958.33,3859.89
11/09/2022,-1.636604092,-1.637,3748.57,3810.94,3818.2,3744.22
11/08/2022,0.2905407884,0.291,3828.11,3817.02,3859.4,3786.28
11/07/2022,0.6900820216,0.69,3806.8,3780.71,3813.95,3764.7
11/04/2022,0.09477087747,0.095,3770.55,3766.98,3796.34,3708.84
11/03/2022,-0.3578651309,-0.358,3719.89,3733.25,3750.59,3698.15
11/02/2022,-2.419216694,-2.419,3759.69,3852.9,3894.44,3758.68
11/01/2022,-1.171001002,-1.171,3856.1,3901.79,3911.79,3843.8
10/31/2022,-0.254260211,-0.254,3871.98,3881.85,3893.73,3863.18
10/28/2022,2.436808411,2.437,3901.06,3808.26,3905.42,3808.26
10/27/2022,-0.71426895,-0.714,3807.3,3834.69,3859.95,3803.79
10/26/2022,0.1210150628,0.121,3830.6,3825.97,3886.15,3824.07
10/25/2022,1.570494599,1.57,3859.11,3799.44,3862.85,3799.44
10/24/2022,0.939125627,0.939,3797.34,3762.01,3810.74,3741.65
10/21/2022,2.615460337,2.615,3752.75,3657.1,3757.89,3647.42
10/20/2022,-0.6307857036,-0.631,3665.78,3689.05,3736,3656.44
10/19/2022,-0.2146844139,-0.215,3695.16,3703.11,3728.58,3666.51
10/18/2022,-0.701499629,-0.701,3719.98,3746.26,3762.79,3686.53
10/17/2022,1.080070905,1.08,3677.95,3638.65,3689.73,3638.65
10/14/2022,-2.908619909,-2.909,3583.07,3690.41,3712,3579.68
10/13/2022,4.247848948,4.248,3669.91,3520.37,3685.41,3491.58
10/12/2022,-0.3843122621,-0.384,3577.03,3590.83,3608.34,3573.86
10/11/2022,-0.1952245082,-0.195,3588.84,3595.86,3640.66,3568.45
10/10/2022,-0.9628486282,-0.963,3612.39,3647.51,3652.17,3588.1
10/07/2022,-1.809676427,-1.81,3639.66,3706.74,3706.74,3620.73
10/06/2022,-0.7277364348,-0.728,3744.52,3771.97,3797.93,3739.22
10/05/2022,0.8001065743,0.8,3783.28,3753.25,3806.91,3722.66
10/04/2022,1.730060164,1.73,3790.93,3726.46,3791.92,3726.46
10/03/2022,1.901777948,1.902,3678.43,3609.78,3698.35,3604.93
09/30/2022,-1.317194535,-1.317,3585.62,3633.48,3671.44,3584.13
09/29/2022,-1.262269427,-1.262,3640.47,3687.01,3687.01,3610.4
09/28/2022,1.837379585,1.837,3719.04,3651.94,3736.74,3640.61
09/27/2022,-1.062000195,-1.062,3647.29,3686.44,3717.53,3623.29
09/26/2022,-0.751618369,-0.752,3655.04,3682.72,3715.67,3644.76
09/23/2022,-0.909812886,-0.91,3693.23,3727.14,3727.14,3647.47
09/22/2022,-0.6443067291,-0.644,3757.99,3782.36,3790.9,3749.45
09/21/2022,-2.104406675,-2.104,3789.93,3871.4,3907.07,3789.49
09/20/2022,-0.4980349553,-0.498,3855.93,3875.23,3876.01,3827.54
09/19/2022,1.298212166,1.298,3899.89,3849.91,3900.45,3838.5
09/16/2022,-0.1963436787,-0.196,3873.33,3880.95,3880.95,3837.08
09/15/2022,-0.7898464301,-0.79,3901.35,3932.41,3959.14,3888.28
09/14/2022,0.1339853276,0.134,3946.01,3940.73,3961.94,3912.18
09/13/2022,-2.586745006,-2.587,3932.69,4037.12,4037.12,3921.28
09/12/2022,0.654803155,0.655,4110.41,4083.67,4119.28,4083.67
09/09/2022,1.104167599,1.104,4067.36,4022.94,4076.81,4022.94
09/08/2022,1.16769446,1.168,4006.18,3959.94,4010.5,3944.81
09/07/2022,1.801797193,1.802,3979.87,3909.43,3987.89,3906.03
09/06/2022,-0.5774773652,-0.577,3908.19,3930.89,3942.55,3886.75
09/02/2022,-1.762352741,-1.762,3924.26,3994.66,4018.43,3906.21
09/01/2022,0.7651020009,0.765,3966.85,3936.73,3970.23,3903.65
08/31/2022,-1.141558789,-1.142,3955,4000.67,4015.37,3954.53
08/30/2022,-1.363192082,-1.363,3986.16,4041.25,4044.98,3965.21
08/29/2022,-0.09839933773,-0.098,4030.61,4034.58,4062.99,4017.42
08/26/2022,-3.360055636,-3.36,4057.66,4198.74,4203.04,4057.66
08/25/2022,1.104192851,1.104,4199.12,4153.26,4200.54,4147.59
08/24/2022,0.3445977875,0.345,4140.77,4126.55,4156.56,4119.97
08/23/2022,-0.1054900813,-0.105,4128.73,4133.09,4159.77,4124.03
08/22/2022,-1.360879888,-1.361,4137.99,4195.08,4195.08,4129.86
08/19/2022,-0.8867147488,-0.887,4228.48,4266.31,4266.31,4218.7
08/18/2022,0.2482957457,0.248,4283.74,4273.13,4292.53,4261.98
08/17/2022,-0.1485842445,-0.149,4274.04,4280.4,4302.18,4253.08
08/16/2022,0.3435529057,0.344,4305.2,4290.46,4325.28,4277.77
08/15/2022,0.6504472557,0.65,4297.14,4269.37,4301.79,4256.9
08/12/2022,1.304845894,1.305,4280.15,4225.02,4280.47,4219.78
08/11/2022,-0.4761792118,-0.476,4207.27,4227.4,4257.91,4201.41
08/10/2022,0.6988725239,0.699,4210.24,4181.02,4211.03,4177.26
08/09/2022,-0.2574332645,-0.257,4122.47,4133.11,4137.3,4112.09
08/08/2022,-0.3818639871,-0.382,4140.06,4155.93,4186.62,4128.97
08/05/2022,0.7123645791,0.712,4145.19,4115.87,4151.58,4107.31
08/04/2022,-0.07003862955,-0.07,4151.94,4154.85,4161.29,4135.42
08/03/2022,1.149232222,1.149,4155.17,4107.96,4167.66,4107.96
08/02/2022,-0.3172352292,-0.317,4091.19,4104.21,4140.47,4079.81
08/01/2022,0.1519801186,0.152,4118.63,4112.38,4144.95,4096.02
07/29/2022,1.051052888,1.051,4130.29,4087.33,4140.15,4079.22
07/28/2022,1.149987705,1.15,4072.43,4026.13,4078.95,3992.97
07/27/2022,1.826680468,1.827,4023.61,3951.43,4039.56,3951.43
07/26/2022,-0.8137670051,-0.814,3921.05,3953.22,3953.22,3910.74
07/25/2022,0.02824203423,0.028,3966.84,3965.72,3975.3,3943.46
07/22/2022,-0.9203612418,-0.92,3961.63,3998.43,4012.44,3938.86
07/21/2022,1.099237259,1.099,3998.95,3955.47,3999.29,3927.64
07/20/2022,0.6245997784,0.625,3959.9,3935.32,3974.13,3922.03
07/19/2022,1.967503555,1.968,3936.69,3860.73,3939.81,3860.73
07/18/2022,-1.363101507,-1.363,3830.85,3883.79,3902.44,3818.63
07/15/2022,1.182818229,1.183,3863.16,3818,3863.62,3817.18
07/14/2022,0.7011176969,0.701,3790.38,3763.99,3796.41,3721.56
07/13/2022,0.5849717039,0.585,3801.78,3779.67,3829.44,3759.07
07/12/2022,-0.8606030712,-0.861,3818.8,3851.95,3873.41,3802.36
07/11/2022,-0.6830819338,-0.683,3854.43,3880.94,3880.94,3847.22
07/08/2022,0.2859891057,0.286,3899.38,3888.26,3918.5,3869.34
07/07/2022,1.134275756,1.134,3902.62,3858.85,3910.63,3858.85
07/06/2022,0.3418598218,0.342,3845.08,3831.98,3870.91,3809.37
07/05/2022,1.022514838,1.023,3831.39,3792.61,3832.19,3742.06
07/01/2022,1.172441153,1.172,3825.33,3781,3829.82,3752.1
06/30/2022,-0.0161120341,-0.016,3785.38,3785.99,3818.99,3738.67
06/29/2022,-0.16365628,-0.164,3818.83,3825.09,3836.5,3799.02
06/28/2022,-2.337081523,-2.337,3821.55,3913,3945.86,3820.14
06/27/2022,-0.5266836022,-0.527,3900.11,3920.76,3927.72,3889.66
06/24/2022,2.354680447,2.355,3911.74,3821.75,3913.65,3821.75
06/23/2022,0.556863971,0.557,3795.73,3774.71,3802.58,3743.52
06/22/2022,0.6963247444,0.696,3759.89,3733.89,3801.79,3717.69
06/21/2022,1.33178658,1.332,3764.79,3715.31,3779.65,3715.31
06/17/2022,0.2438691726,0.244,3674.84,3665.9,3707.71,3636.87
06/16/2022,-1.647184417,-1.647,3666.77,3728.18,3728.18,3639.77
06/15/2022,0.6891513131,0.689,3789.99,3764.05,3837.56,3722.3
06/14/2022,-0.7450471899,-0.745,3735.48,3763.52,3778.18,3705.68
06/13/2022,-2.306319451,-2.306,3749.63,3838.15,3838.15,3734.3
06/10/2022,-1.850095235,-1.85,3900.86,3974.39,3974.39,3900.16
06/09/2022,-2.043811637,-2.044,4017.82,4101.65,4119.1,4017.17
06/08/2022,-0.7559462953,-0.756,4115.77,4147.12,4160.14,4107.2
06/07/2022,1.567447095,1.567,4160.68,4096.47,4164.86,4080.19
06/06/2022,-0.3214244254,-0.321,4121.43,4134.72,4168.78,4109.18
06/03/2022,-0.7016195496,-0.702,4108.54,4137.57,4142.67,4098.67
06/02/2022,1.987835162,1.988,4176.82,4095.41,4177.51,4074.37
06/01/2022,-1.169941539,-1.17,4101.23,4149.78,4166.54,4073.85
05/31/2022,-0.4562657037,-0.456,4132.15,4151.09,4168.34,4104.88
05/27/2022,1.981885649,1.982,4158.24,4077.43,4158.49,4077.43
05/26/2022,1.838076595,1.838,4057.84,3984.6,4075.14,3984.6
05/25/2022,1.25051214,1.251,3978.73,3929.59,3999.33,3925.03
05/24/2022,-0.03702820738,-0.037,3941.48,3942.94,3955.68,3875.13
05/23/2022,1.189960835,1.19,3973.75,3927.02,3981.88,3909.04
05/20/2022,-0.6721388272,-0.672,3901.36,3927.76,3943.42,3810.32
05/19/2022,0.04590920749,0.046,3900.79,3899,3945.96,3876.58
05/18/2022,-3.16635324,-3.166,3923.68,4051.98,4051.98,3911.91
05/17/2022,0.9094274432,0.909,4088.85,4052,4090.72,4033.93
05/16/2022,-0.124843634,-0.125,4008.01,4013.02,4046.46,3983.99
05/13/2022,1.513408512,1.513,4023.89,3963.9,4038.88,3963.9
05/12/2022,0.6693220969,0.669,3930.08,3903.95,3964.8,3858.87
05/11/2022,-1.375912262,-1.376,3935.18,3990.08,4049.09,3928.82
05/10/2022,-0.8458110915,-0.846,4001.05,4035.18,4068.82,3958.17
05/09/2022,-2.205930997,-2.206,3991.24,4081.27,4081.27,3975.48
05/06/2022,-0.1170009956,-0.117,4123.34,4128.17,4157.69,4067.91
05/05/2022,-2.893385444,-2.893,4146.87,4270.43,4270.43,4106.01
05/04/2022,2.845847345,2.846,4300.17,4181.18,4307.66,4148.91
05/03/2022,0.3774238061,0.377,4175.48,4159.78,4200.1,4147.08
05/02/2022,0.5996692982,0.6,4155.38,4130.61,4169.81,4062.51
04/29/2022,-2.863826036,-2.864,4131.93,4253.75,4269.68,4124.28
04/28/2022,1.537448669,1.537,4287.5,4222.58,4308.45,4188.63
04/27/2022,-0.06114863897,-0.061,4183.96,4186.52,4240.71,4162.9
04/26/2022,-2.406185866,-2.406,4175.2,4278.14,4278.14,4175.04
04/25/2022,0.9583253042,0.958,4296.12,4255.34,4299.02,4200.82
04/22/2022,-2.600419989,-2.6,4271.78,4385.83,4385.83,4267.62
04/21/2022,-2.127564784,-2.128,4393.66,4489.17,4512.94,4384.47
04/20/2022,-0.2864323631,-0.286,4459.45,4472.26,4488.29,4448.76
04/19/2022,1.630289958,1.63,4462.21,4390.63,4471.03,4390.63
04/18/2022,0.1381785513,0.138,4391.69,4385.63,4410.31,4370.3
04/14/2022,-1.270588341,-1.271,4392.59,4449.12,4460.46,4390.77
04/13/2022,1.189950618,1.19,4446.59,4394.3,4453.92,4392.7
04/12/2022,-0.9045450346,-0.905,4397.45,4437.59,4471,4381.34
04/11/2022,-1.122877938,-1.123,4412.53,4462.64,4464.35,4408.38
04/08/2022,-0.130614243,-0.131,4488.28,4494.15,4520.41,4474.6
04/07/2022,0.5712178606,0.571,4500.21,4474.65,4521.16,4450.3
04/06/2022,-0.289708667,-0.29,4481.15,4494.17,4503.94,4450.04
04/05/2022,-1.035112467,-1.035,4525.12,4572.45,4593.45,4514.17
04/04/2022,0.7623181331,0.762,4582.64,4547.97,4583.5,4539.21
04/01/2022,0.1220178313,0.122,4545.86,4540.32,4548.7,4507.57
03/31/2022,-1.491839566,-1.492,4530.41,4599.02,4603.07,4530.41
03/30/2022,-0.4703516284,-0.47,4602.45,4624.2,4627.77,4581.32
03/29/2022,0.6243943983,0.624,4631.6,4602.86,4637.3,4589.66
03/28/2022,0.7581880121,0.758,4575.52,4541.09,4575.65,4517.69
03/25/2022,0.4455096387,0.446,4543.06,4522.91,4546.03,4501.07
03/24/2022,1.122600101,1.123,4520.16,4469.98,4520.58,4465.17
03/23/2022,-0.8203690103,-0.82,4456.24,4493.1,4501.07,4455.81
03/22/2022,0.9511982278,0.951,4511.61,4469.1,4522,4469.1
03/21/2022,-0.02733954823,-0.027,4461.18,4462.4,4481.75,4424.3
03/18/2022,1.265615995,1.266,4463.12,4407.34,4465.4,4390.57
03/17/2022,1.531836939,1.532,4411.67,4345.11,4412.67,4335.65
03/16/2022,1.625879752,1.626,4357.86,4288.14,4358.9,4251.99
03/15/2022,1.757774266,1.758,4262.45,4188.82,4271.05,4187.9
03/14/2022,-0.7052525132,-0.705,4173.11,4202.75,4247.57,4161.72
03/11/2022,-1.756980956,-1.757,4204.31,4279.5,4291.01,4200.49
03/10/2022,0.163901659,0.164,4259.52,4252.55,4268.28,4209.8
03/09/2022,1.297151382,1.297,4277.88,4223.1,4299.4,4223.1
03/08/2022,-0.7604707495,-0.76,4170.7,4202.66,4276.94,4157.87
03/07/2022,-2.910092651,-2.91,4201.09,4327.01,4327.01,4199.85
03/04/2022,-0.3051504795,-0.305,4328.87,4342.12,4342.12,4284.98
03/03/2022,-0.8592896206,-0.859,4363.49,4401.31,4416.78,4345.56
03/02/2022,1.480141398,1.48,4386.54,4322.56,4401.48,4322.56
03/01/2022,-1.30364829,-1.304,4306.26,4363.14,4378.45,4279.54
02/28/2022,0.4540474993,0.454,4373.94,4354.17,4388.84,4315.12
02/25/2022,2.007035209,2.007,4384.65,4298.38,4385.34,4286.83
02/24/2022,3.198685202,3.199,4288.7,4155.77,4294.73,4114.65
02/23/2022,-2.298996747,-2.299,4225.5,4324.93,4341.51,4221.51
02/22/2022,-0.64578073,-0.646,4304.76,4332.74,4362.12,4267.11
02/18/2022,-0.8142189542,-0.814,4348.87,4384.57,4394.6,4327.22
02/17/2022,-1.701054295,-1.701,4380.26,4456.06,4456.06,4373.81
02/16/2022,0.4322504629,0.432,4475.01,4455.75,4489.55,4429.68
02/15/2022,0.9434942022,0.943,4471.07,4429.28,4472.77,4429.28
02/14/2022,-0.2479258307,-0.248,4401.67,4412.61,4426.22,4364.84
02/11/2022,-1.944623824,-1.945,4418.64,4506.27,4526.33,4401.41
02/10/2022,-1.07967074,-1.08,4504.08,4553.24,4588.92,4484.31
02/09/2022,0.8836595558,0.884,4587.18,4547,4590.03,4547
02/08/2022,0.9267815769,0.927,4521.54,4480.02,4531.32,4465.4
02/07/2022,-0.4856017311,-0.486,4483.87,4505.75,4521.86,4471.47
02/04/2022,0.3957356914,0.396,4500.53,4482.79,4539.66,4451.5
02/03/2022,-1.278164488,-1.278,4477.44,4535.41,4542.88,4470.39
02/02/2022,0.5034611586,0.503,4589.38,4566.39,4595.31,4544.32
02/01/2022,0.5967381853,0.597,4546.54,4519.57,4550.49,4483.53
01/31/2022,1.889981249,1.89,4515.55,4431.79,4516.89,4414.02
01/28/2022,2.206084143,2.206,4431.85,4336.19,4432.72,4292.46
01/27/2022,-1.234311438,-1.234,4326.51,4380.58,4428.74,4309.5
01/26/2022,-1.327003037,-1.327,4349.93,4408.43,4453.23,4304.8
01/25/2022,-0.2333602037,-0.233,4356.45,4366.64,4411.01,4287.11
01/24/2022,1.23521688,1.235,4410.13,4356.32,4417.35,4222.62
01/21/2022,-1.642445956,-1.642,4397.94,4471.38,4494.52,4395.34
01/20/2022,-1.421047423,-1.421,4482.73,4547.35,4602.11,4477.95
01/19/2022,-1.204656465,-1.205,4532.76,4588.03,4611.55,4530.2
01/18/2022,-1.190136953,-1.19,4577.11,4632.24,4632.24,4568.7
01/14/2022,0.5360080552,0.536,4662.85,4637.99,4665.13,4614.75
01/13/2022,-1.574502066,-1.575,4659.03,4733.56,4744.13,4650.29
01/12/2022,-0.04737141516,-0.047,4726.35,4728.59,4748.83,4706.71
01/11/2022,0.9408584879,0.941,4713.07,4669.14,4714.13,4638.27
01/10/2022,0.3211365872,0.321,4670.29,4655.34,4673.02,4582.24
01/07/2022,-0.4391548132,-0.439,4677.03,4697.66,4707.95,4662.74
01/06/2022,0.05667545207,0.057,4696.05,4693.39,4725.01,4671.26
01/05/2022,-1.825609494,-1.826,4700.58,4787.99,4797.7,4699.44
01/04/2022,-0.2283271343,-0.228,4793.54,4804.51,4818.62,4774.27
01/03/2022,0.385505657,0.386,4796.56,4778.14,4796.64,4758.17
12/31/2021,-0.1891016311,-0.189,4766.18,4775.21,4786.83,4765.75
12/30/2021,-0.3233053066,-0.323,4778.73,4794.23,4808.93,4775.33
12/29/2021,0.09230178088,0.092,4793.06,4788.64,4804.06,4778.08
12/28/2021,-0.1905957473,-0.191,4786.35,4795.49,4807.02,4780.04
12/27/2021,1.208283076,1.208,4791.19,4733.99,4791.49,4733.99
12/23/2021,0.4640770755,0.464,4725.79,4703.96,4740.74,4703.96
12/22/2021,0.9934714732,0.993,4696.56,4650.36,4697.67,4645.53
12/21/2021,1.181076658,1.181,4649.23,4594.96,4651.14,4583.16
12/20/2021,-0.4333137165,-0.433,4568.02,4587.9,4587.9,4531.1
12/17/2021,-0.684793122,-0.685,4620.64,4652.5,4666.7,4600.22
12/16/2021,-1.069264886,-1.069,4668.67,4719.13,4731.99,4651.89
12/15/2021,1.582888669,1.583,4709.85,4636.46,4712.6,4611.22
12/14/2021,-0.1916868225,-0.192,4634.09,4642.99,4660.47,4606.52
12/13/2021,-0.8774388043,-0.877,4668.97,4710.3,4710.3,4667.6
12/10/2021,0.5200911333,0.52,4712.02,4687.64,4713.57,4670.24
12/09/2021,-0.5020251546,-0.502,4667.45,4691,4695.26,4665.98
12/08/2021,0.2206418439,0.221,4701.21,4690.86,4705.06,4674.52
12/07/2021,1.182650147,1.183,4686.75,4631.97,4694.04,4631.97
12/06/2021,0.951989394,0.952,4591.67,4548.37,4612.6,4540.51
12/03/2021,-1.112541916,-1.113,4538.43,4589.49,4608.03,4495.12
12/02/2021,1.606533577,1.607,4577.1,4504.73,4595.46,4504.73
12/01/2021,-1.950543363,-1.951,4513.04,4602.82,4652.94,4510.27
11/30/2021,-1.57857874,-1.579,4567,4640.25,4646.02,4560
11/29/2021,0.5729408588,0.573,4655.27,4628.75,4672.95,4625.26
11/26/2021,-1.500869308,-1.501,4594.62,4664.63,4664.63,4585.43
11/24/2021,0.5492131794,0.549,4701.46,4675.78,4702.87,4659.89
11/23/2021,0.261195944,0.261,4690.7,4678.48,4699.39,4652.66
11/22/2021,-0.6167232598,-0.617,4682.94,4712,4743.83,4682.17
11/19/2021,-0.2225790283,-0.223,4697.96,4708.44,4717.75,4694.22
11/18/2021,0.08126414677,0.081,4704.54,4700.72,4708.8,4672.78
11/17/2021,-0.2728916303,-0.273,4688.67,4701.5,4701.5,4684.41
11/16/2021,0.4590312475,0.459,4700.9,4679.42,4714.95,4679.42
11/15/2021,-0.1386134391,-0.139,4682.8,4689.3,4697.42,4672.86
11/12/2021,0.5930950928,0.593,4682.85,4655.24,4688.47,4650.77
11/11/2021,-0.2171958132,-0.217,4649.27,4659.39,4664.55,4648.31
11/10/2021,-0.5042545811,-0.504,4646.71,4670.26,4684.85,4630.86
11/09/2021,-0.4673641723,-0.467,4685.25,4707.25,4708.53,4670.87
11/08/2021,0.004679377558,0.005,4701.7,4701.48,4714.92,4694.39
11/05/2021,-0.03681430693,-0.037,4697.53,4699.26,4718.5,4681.32
11/04/2021,0.3673655834,0.367,4680.06,4662.93,4683,4662.59
11/03/2021,0.646129593,0.646,4660.57,4630.65,4663.46,4621.19
11/02/2021,0.3752162208,0.375,4630.65,4613.34,4635.15,4613.34
11/01/2021,0.06615162386,0.066,4613.67,4610.62,4620.34,4595.06
10/29/2021,0.7109320842,0.711,4605.38,4572.87,4608.08,4567.59
10/28/2021,0.735945157,0.736,4596.42,4562.84,4597.55,4562.84
10/27/2021,-0.6231141736,-0.623,4551.68,4580.22,4584.57,4551.66
10/26/2021,-0.08517720134,-0.085,4574.79,4578.69,4598.53,4569.17
10/25/2021,0.2808711177,0.281,4566.48,4553.69,4572.62,4537.36
10/22/2021,-0.0268360712,-0.027,4544.9,4546.12,4559.67,4524
10/21/2021,0.3870051012,0.387,4549.78,4532.24,4551.44,4526.89
10/20/2021,0.2601438416,0.26,4536.19,4524.42,4540.87,4524.4
10/19/2021,0.4956263035,0.496,4519.63,4497.34,4520.4,4496.41
10/18/2021,0.5094405563,0.509,4486.46,4463.72,4488.75,4447.47
10/15/2021,0.5324112067,0.532,4471.37,4447.69,4475.82,4447.69
10/14/2021,1.174217815,1.174,4438.26,4386.75,4439.73,4386.75
10/13/2021,0.1328588048,0.133,4363.8,4358.01,4372.87,4329.92
10/12/2021,-0.4042753376,-0.404,4350.65,4368.31,4374.89,4342.09
10/11/2021,-0.552966179,-0.553,4361.19,4385.44,4415.88,4360.59
10/08/2021,-0.344263374,-0.344,4391.34,4406.51,4412.02,4386.22
10/07/2021,0.365670331,0.366,4399.76,4383.73,4429.97,4383.73
10/06/2021,1.0181569,1.018,4363.55,4319.57,4365.57,4290.49
10/05/2021,0.8318116324,0.832,4345.72,4309.87,4369.23,4309.87
10/04/2021,-1.11248057,-1.112,4300.46,4348.84,4355.51,4278.94
10/01/2021,0.9237554318,0.924,4357.04,4317.16,4375.19,4288.52
